,Name,Images,Series,Application,Construction,Thickness,Fire Rating,Profiles Options,Other Options
26,TM9420,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/wide/tm9420w.png', 'type': 'Wide Stiles'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/standard/tm9420s.png', 'type': 'Standard Stiles'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/asymmetric/tm9420a.png', 'type': 'Asymmetric Stiles'}]",TruStile Modern (TM) Series,Interior,"[u'TruStile MDF', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""",,"['1/8"" Radius Reveal', '1/4"" Kerf Cut Reveal', 'Square Stick (SS) Profile', 'One-Step (OS) Profile', 'Square Stick (SS) Sash', 'One Step (OS) Sash', 'Square Stick (SS) Compression Fit Sash']","['Wood', 'Glass', 'Metal']"
27,TM9430,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/wide/tm9430w.png', 'type': 'Wide Stiles'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/standard/tm9430s.png', 'type': 'Standard Stiles'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/asymmetric/tm9430a.png', 'type': 'Asymmetric Stiles'}]",TruStile Modern (TM) Series,Interior,"[u'TruStile MDF', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""",,"['1/8"" Radius Reveal', '1/4"" Kerf Cut Reveal', 'Square Stick (SS) Profile', 'One-Step (OS) Profile', 'Square Stick (SS) Sash', 'One Step (OS) Sash', 'Square Stick (SS) Compression Fit Sash']","['Wood', 'Glass', 'Metal']"
28,TM9440,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/wide/tm9440w.png', 'type': 'Wide Stiles'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/standard/tm9440s.png', 'type': 'Standard Stiles'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/asymmetric/tm9440a.png', 'type': 'Asymmetric Stiles'}]",TruStile Modern (TM) Series,Interior,"[u'TruStile MDF', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""",,"['1/8"" Radius Reveal', '1/4"" Kerf Cut Reveal', 'Square Stick (SS) Profile', 'One-Step (OS) Profile', 'Square Stick (SS) Sash', 'One Step (OS) Sash', 'Square Stick (SS) Compression Fit Sash']","['Wood', 'Glass', 'Metal']"
29,TM13000,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/wide/tm13000w.png', 'type': 'Wide Stiles'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/standard/tm13000s.png', 'type': 'Standard Stiles'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/asymmetric/tm13000a.png', 'type': 'Asymmetric Stiles'}]",TruStile Modern (TM) Series,Interior,"[u'TruStile MDF', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""","[{'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/20-minute_0.png', 'type': '20-Minute'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/45-minute_0.png', 'type': '45-Minute'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/60-minute_0.png', 'type': '60-Minute'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/90-minute_0.png', 'type': '90-Minute'}]","['1/8"" Radius Reveal', '1/4"" Kerf Cut Reveal']",['Wood']
30,TM13100,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/wide/tm13100w.png', 'type': 'Wide Stiles'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/standard/tm13100s.png', 'type': 'Standard Stiles'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/asymmetric/tm13110a.png', 'type': 'Asymmetric Stiles'}]",TruStile Modern (TM) Series,Interior,"[u'TruStile MDF', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""","[{'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/20-minute_0.png', 'type': '20-Minute'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/45-minute_0.png', 'type': '45-Minute'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/60-minute_0.png', 'type': '60-Minute'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/90-minute_0.png', 'type': '90-Minute'}]","['1/8"" Radius Reveal', '1/4"" Kerf Cut Reveal', 'Square Stick (SS) Profile', 'One-Step (OS) Profile', 'Square Stick (SS) Sash', 'One Step (OS) Sash', 'Square Stick (SS) Compression Fit Sash']","['Wood', 'Glass', 'Leather', 'Metal']"
31,TM13110,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/wide/tm13110w.png', 'type': 'Wide Stiles'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/standard/tm13110s.png', 'type': 'Standard Stiles'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/asymmetric/tm13110a_0.png', 'type': 'Asymmetric Stiles'}]",TruStile Modern (TM) Series,Interior,"[u'TruStile MDF', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""","[{'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/20-minute_0.png', 'type': '20-Minute'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/45-minute_0.png', 'type': '45-Minute'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/60-minute_0.png', 'type': '60-Minute'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/90-minute_0.png', 'type': '90-Minute'}]","['1/8"" Radius Reveal', '1/4"" Kerf Cut Reveal', 'Square Stick (SS) Profile', 'One-Step (OS) Profile', 'Square Stick (SS) Sash', 'One Step (OS) Sash', 'Square Stick (SS) Compression Fit Sash']","['Wood', 'Glass', 'Leather', 'Metal']"
32,TM13120,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/wide/tm13120w.png', 'type': 'Wide Stiles'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/standard/tm13120s.png', 'type': 'Standard Stiles'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/asymmetric/tm13120a.png', 'type': 'Asymmetric Stiles'}]",TruStile Modern (TM) Series,Interior,"[u'TruStile MDF', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""","[{'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/20-minute_0.png', 'type': '20-Minute'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/45-minute_0.png', 'type': '45-Minute'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/60-minute_0.png', 'type': '60-Minute'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/90-minute_0.png', 'type': '90-Minute'}]","['1/8"" Radius Reveal', '1/4"" Kerf Cut Reveal', 'Square Stick (SS) Profile', 'One-Step (OS) Profile', 'Square Stick (SS) Sash', 'One Step (OS) Sash', 'Square Stick (SS) Compression Fit Sash']","['Wood', 'Glass', 'Leather', 'Metal']"
33,TM13130,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/wide/tm13130w.png', 'type': 'Wide Stiles'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/standard/tm13130s.png', 'type': 'Standard Stiles'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/asymmetric/tm13130a.png', 'type': 'Asymmetric Stiles'}]",TruStile Modern (TM) Series,Interior,"[u'TruStile MDF', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""","[{'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/20-minute_0.png', 'type': '20-Minute'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/45-minute_0.png', 'type': '45-Minute'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/60-minute_0.png', 'type': '60-Minute'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/90-minute_0.png', 'type': '90-Minute'}]","['1/8"" Radius Reveal', '1/4"" Kerf Cut Reveal', 'Square Stick (SS) Profile', 'One-Step (OS) Profile', 'Square Stick (SS) Sash', 'One Step (OS) Sash', 'Square Stick (SS) Compression Fit Sash']","['Wood', 'Glass', 'Leather', 'Metal']"
34,TM13140,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/wide/tm13140w.png', 'type': 'Wide Stiles'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/standard/tm13140s.png', 'type': 'Standard Stiles'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/asymmetric/tm13140a.png', 'type': 'Asymmetric Stiles'}]",TruStile Modern (TM) Series,Interior,"[u'TruStile MDF', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""","[{'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/20-minute_0.png', 'type': '20-Minute'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/45-minute_0.png', 'type': '45-Minute'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/60-minute_0.png', 'type': '60-Minute'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/90-minute_0.png', 'type': '90-Minute'}]","['1/8"" Radius Reveal', '1/4"" Kerf Cut Reveal', 'Square Stick (SS) Profile', 'One-Step (OS) Profile', 'Square Stick (SS) Sash', 'One Step (OS) Sash', 'Square Stick (SS) Compression Fit Sash']","['Wood', 'Glass', 'Leather', 'Metal']"
35,TM13150,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/wide/tm13150w.png', 'type': 'Wide Stiles'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/standard/tm13150s.png', 'type': 'Standard Stiles'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/images/asymmetric/tm13150a.png', 'type': 'Asymmetric Stiles'}]",TruStile Modern (TM) Series,Interior,"[u'TruStile MDF', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""","[{'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/20-minute_0.png', 'type': '20-Minute'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/45-minute_0.png', 'type': '45-Minute'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/60-minute_0.png', 'type': '60-Minute'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/sku/fire-rating/90-minute_0.png', 'type': '90-Minute'}]","['1/8"" Radius Reveal', '1/4"" Kerf Cut Reveal', 'Square Stick (SS) Profile', 'One-Step (OS) Profile', 'Square Stick (SS) Sash', 'One Step (OS) Sash', 'Square Stick (SS) Compression Fit Sash']","['Wood', 'Glass', 'Leather', 'Metal']"
