,Name,Images,Series,Application,Construction,Thickness,Fire Rating,Profiles Options,Other Options
11,PL144,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pl144.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/pl144-pair.png', 'type': 'Pair of Doors'}]",Panel Lite (PL) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Wood', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""",,"[{'type': u'Sash Options', 'options': ['Roman Ogee (OG) Sash', 'Narrow Roman Ogee (OG) Sash', 'Cove & Bead (CB) Sash', 'Quarter Bead (QB) Sash', 'Quarter Round (QR) Sash', 'Bevel (BV) Sash', 'One Step (OS) Sash', 'Square Stick (SS) Sash', 'Applied Raised Moulding (ARM)']}, {'type': u'Panel Options', 'options': [u'A', u'B', u'C', u'D', u'E', u'F']}, {'type': u'Sticking Options', 'options': ['BV', 'BBM', 'BM', 'CB', 'LP', 'OS', 'QB', 'QR', 'QM', 'OG', 'SS']}]","['Wood', 'Glass']"
12,PL145,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pl145.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/pl145-pair.png', 'type': 'Pair of Doors'}]",Panel Lite (PL) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Wood', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""","20,45,60,90","[{'type': u'Sash Options', 'options': ['Roman Ogee (OG) Sash', 'Narrow Roman Ogee (OG) Sash', 'Cove & Bead (CB) Sash', 'Quarter Bead (QB) Sash', 'Quarter Round (QR) Sash', 'Bevel (BV) Sash', 'One Step (OS) Sash', 'Square Stick (SS) Sash', 'Square Stick (SS) Compression Fit', 'Quirk Moulding (QM) Compression Fit', 'Applied Raised Moulding (ARM)']}, {'type': u'Panel Options', 'options': [u'A', u'B', u'C', u'D', u'E', u'F']}, {'type': u'Sticking Options', 'options': ['BV', 'BBM', 'BM', 'CB', 'LP', 'OS', 'QB', 'QR', 'QM', 'OG', 'SS']}]","['Wood', 'Glass']"
13,PL146,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pl146.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/at/pl146-at.png', 'type': 'Arch-Top Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/pl146-pair.png', 'type': 'Pair of Doors'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/cap/pl146-cap.png', 'type': 'Common Arch Pair'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/cap_at/pl146-cap-at.png', 'type': 'Common Arch Pair with Arch-Top'}]",Panel Lite (PL) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Wood', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""","20,45,60,90","[{'type': u'Sash Options', 'options': ['Roman Ogee (OG) Sash', 'Narrow Roman Ogee (OG) Sash', 'Cove & Bead (CB) Sash', 'Quarter Bead (QB) Sash', 'Quarter Round (QR) Sash', 'Bevel (BV) Sash', 'One Step (OS) Sash', 'Square Stick (SS) Sash', 'Square Stick (SS) Compression Fit', 'Quirk Moulding (QM) Compression Fit', 'Applied Raised Moulding (ARM)']}, {'type': u'Panel Options', 'options': [u'A', u'B', u'C', u'D', u'E', u'F']}, {'type': u'Sticking Options', 'options': ['BV', 'BBM', 'BM', 'CB', 'LP', 'OS', 'QB', 'QR', 'QM', 'OG', 'SS']}]","['Wood', 'Glass']"
14,PL200,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pl200_0.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/pl200-pair_0.png', 'type': 'Pair of Doors'}]",Panel Lite (PL) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Wood', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""","20,45,60,90","[{'type': u'Sash Options', 'options': ['Roman Ogee (OG) Sash', 'Narrow Roman Ogee (OG) Sash', 'Cove & Bead (CB) Sash', 'Quarter Bead (QB) Sash', 'Quarter Round (QR) Sash', 'Bevel (BV) Sash', 'One Step (OS) Sash', 'Square Stick (SS) Sash', 'Square Stick (SS) Compression Fit', 'Quirk Moulding (QM) Compression Fit', 'Applied Raised Moulding (ARM)']}, {'type': u'Panel Options', 'options': [u'A', u'B', u'C', u'D', u'E', u'F']}, {'type': u'Sticking Options', 'options': ['BV', 'BBM', 'BM', 'CB', 'LP', 'OS', 'QB', 'QR', 'QM', 'OG', 'SS']}]","['Wood', 'Glass']"
15,PL202,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pl202.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/pl202-pair.png', 'type': 'Pair of Doors'}]",Panel Lite (PL) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Wood', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""","20,45,60,90","[{'type': u'Sash Options', 'options': ['Roman Ogee (OG) Sash', 'Narrow Roman Ogee (OG) Sash', 'Cove & Bead (CB) Sash', 'Quarter Bead (QB) Sash', 'Quarter Round (QR) Sash', 'Bevel (BV) Sash', 'One Step (OS) Sash', 'Square Stick (SS) Sash', 'Square Stick (SS) Compression Fit', 'Quirk Moulding (QM) Compression Fit', 'Applied Raised Moulding (ARM)']}, {'type': u'Panel Options', 'options': [u'A', u'B', u'C', u'D', u'E', u'F']}, {'type': u'Sticking Options', 'options': ['BV', 'BBM', 'BM', 'CB', 'LP', 'OS', 'QB', 'QR', 'QM', 'OG', 'SS']}]","['Wood', 'Glass']"
16,PL204,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pl204_0.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/pl204-pair_0.png', 'type': 'Pair of Doors'}]",Panel Lite (PL) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Wood', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""",,"[{'type': u'Sash Options', 'options': ['Roman Ogee (OG) Sash', 'Narrow Roman Ogee (OG) Sash', 'Cove & Bead (CB) Sash', 'Quarter Bead (QB) Sash', 'Quarter Round (QR) Sash', 'Bevel (BV) Sash', 'One Step (OS) Sash', 'Square Stick (SS) Sash', 'Applied Raised Moulding (ARM)']}, {'type': u'Panel Options', 'options': [u'A', u'B', u'C', u'D', u'E', u'F']}, {'type': u'Sticking Options', 'options': ['BV', 'BBM', 'BM', 'CB', 'LP', 'OS', 'QB', 'QR', 'QM', 'OG', 'SS']}]","['Wood', 'Glass']"
17,PL206,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pl206_0.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/pl206-pair_0.png', 'type': 'Pair of Doors'}]",Panel Lite (PL) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Wood', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""",,"[{'type': u'Sash Options', 'options': ['Roman Ogee (OG) Sash', 'Narrow Roman Ogee (OG) Sash', 'Cove & Bead (CB) Sash', 'Quarter Bead (QB) Sash', 'Quarter Round (QR) Sash', 'Bevel (BV) Sash', 'One Step (OS) Sash', 'Square Stick (SS) Sash', 'Applied Raised Moulding (ARM)']}, {'type': u'Panel Options', 'options': [u'A', u'B', u'C', u'D', u'E', u'F']}, {'type': u'Sticking Options', 'options': ['BV', 'BBM', 'BM', 'CB', 'LP', 'OS', 'QB', 'QR', 'QM', 'OG', 'SS']}]","['Wood', 'Glass']"
18,PL209,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pl209_0.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/pl209-pair_0.png', 'type': 'Pair of Doors'}]",Panel Lite (PL) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Wood', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""",,"[{'type': u'Sash Options', 'options': ['Roman Ogee (OG) Sash', 'Narrow Roman Ogee (OG) Sash', 'Cove & Bead (CB) Sash', 'Quarter Bead (QB) Sash', 'Quarter Round (QR) Sash', 'Bevel (BV) Sash', 'One Step (OS) Sash', 'Square Stick (SS) Sash', 'Applied Raised Moulding (ARM)']}, {'type': u'Panel Options', 'options': [u'A', u'B', u'C', u'D', u'E', u'F']}, {'type': u'Sticking Options', 'options': ['BV', 'BBM', 'BM', 'CB', 'LP', 'OS', 'QB', 'QR', 'QM', 'OG', 'SS']}]","['Wood', 'Glass']"
19,PL219,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pl219_0.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/pl219-pair_0.png', 'type': 'Pair of Doors'}]",Panel Lite (PL) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Wood', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""",,"[{'type': u'Sash Options', 'options': ['Roman Ogee (OG) Sash', 'Narrow Roman Ogee (OG) Sash', 'Cove & Bead (CB) Sash', 'Quarter Bead (QB) Sash', 'Quarter Round (QR) Sash', 'Bevel (BV) Sash', 'One Step (OS) Sash', 'Square Stick (SS) Sash', 'Applied Raised Moulding (ARM)']}, {'type': u'Panel Options', 'options': [u'A', u'B', u'C', u'D', u'E', u'F']}, {'type': u'Sticking Options', 'options': ['BV', 'BBM', 'BM', 'CB', 'LP', 'OS', 'QB', 'QR', 'QM', 'OG', 'SS']}]","['Wood', 'Glass']"
20,PL220,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pl220_0.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/pl220-pair_0.png', 'type': 'Pair of Doors'}]",Panel Lite (PL) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Wood', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""","20,45,60,90","[{'type': u'Sash Options', 'options': ['Roman Ogee (OG) Sash', 'Narrow Roman Ogee (OG) Sash', 'Cove & Bead (CB) Sash', 'Quarter Bead (QB) Sash', 'Quarter Round (QR) Sash', 'Bevel (BV) Sash', 'One Step (OS) Sash', 'Square Stick (SS) Sash', 'Square Stick (SS) Compression Fit', 'Quirk Moulding (QM) Compression Fit', 'Applied Raised Moulding (ARM)']}, {'type': u'Panel Options', 'options': [u'A', u'B', u'C', u'D', u'E', u'F']}, {'type': u'Sticking Options', 'options': ['BV', 'BBM', 'BM', 'CB', 'LP', 'OS', 'QB', 'QR', 'QM', 'OG', 'SS']}]","['Wood', 'Glass']"
21,PL224,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pl224_0.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/pl224-pair_0.png', 'type': 'Pair of Doors'}]",Panel Lite (PL) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Wood', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""",,"[{'type': u'Sash Options', 'options': ['Roman Ogee (OG) Sash', 'Narrow Roman Ogee (OG) Sash', 'Cove & Bead (CB) Sash', 'Quarter Bead (QB) Sash', 'Quarter Round (QR) Sash', 'Bevel (BV) Sash', 'One Step (OS) Sash', 'Square Stick (SS) Sash', 'Applied Raised Moulding (ARM)']}, {'type': u'Panel Options', 'options': [u'A', u'B', u'C', u'D', u'E', u'F']}, {'type': u'Sticking Options', 'options': ['BV', 'BBM', 'BM', 'CB', 'LP', 'OS', 'QB', 'QR', 'QM', 'OG', 'SS']}]","['Wood', 'Glass']"
22,PL226,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pl226_0.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/pl226-pair_0.png', 'type': 'Pair of Doors'}]",Panel Lite (PL) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Wood', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""",,"[{'type': u'Sash Options', 'options': ['Roman Ogee (OG) Sash', 'Narrow Roman Ogee (OG) Sash', 'Cove & Bead (CB) Sash', 'Quarter Bead (QB) Sash', 'Quarter Round (QR) Sash', 'Bevel (BV) Sash', 'One Step (OS) Sash', 'Square Stick (SS) Sash', 'Applied Raised Moulding (ARM)']}, {'type': u'Panel Options', 'options': [u'A', u'B', u'C', u'D', u'E', u'F']}, {'type': u'Sticking Options', 'options': ['BV', 'BBM', 'BM', 'CB', 'LP', 'OS', 'QB', 'QR', 'QM', 'OG', 'SS']}]","['Wood', 'Glass']"
23,PL229,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pl229.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/pl229-pair.png', 'type': 'Pair of Doors'}]",Panel Lite (PL) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Wood', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""",,"[{'type': u'Sash Options', 'options': ['Roman Ogee (OG) Sash', 'Narrow Roman Ogee (OG) Sash', 'Cove & Bead (CB) Sash', 'Quarter Bead (QB) Sash', 'Quarter Round (QR) Sash', 'Bevel (BV) Sash', 'One Step (OS) Sash', 'Square Stick (SS) Sash', 'Applied Raised Moulding (ARM)']}, {'type': u'Panel Options', 'options': [u'A', u'B', u'C', u'D', u'E', u'F']}, {'type': u'Sticking Options', 'options': ['BV', 'BBM', 'BM', 'CB', 'LP', 'OS', 'QB', 'QR', 'QM', 'OG', 'SS']}]","['Wood', 'Glass']"
24,PL230,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pl230_0.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/pl230-pair.png', 'type': 'Pair of Doors'}]",Panel Lite (PL) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Wood', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""","20,45,60,90","[{'type': u'Sash Options', 'options': ['Roman Ogee (OG) Sash', 'Narrow Roman Ogee (OG) Sash', 'Cove & Bead (CB) Sash', 'Quarter Bead (QB) Sash', 'Quarter Round (QR) Sash', 'Bevel (BV) Sash', 'One Step (OS) Sash', 'Square Stick (SS) Sash', 'Square Stick (SS) Compression Fit', 'Quirk Moulding (QM) Compression Fit', 'Applied Raised Moulding (ARM)']}, {'type': u'Panel Options', 'options': [u'A', u'B', u'C', u'D', u'E', u'F']}, {'type': u'Sticking Options', 'options': ['BV', 'BBM', 'BM', 'CB', 'LP', 'OS', 'QB', 'QR', 'QM', 'OG', 'SS']}]","['Wood', 'Glass']"
25,PL232,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pl232_0.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/pl232-pair.png', 'type': 'Pair of Doors'}]",Panel Lite (PL) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Wood', u'TruStile Reserve Wood']","1-3/8"", 1-3/4""",,"[{'type': u'Sash Options', 'options': ['Roman Ogee (OG) Sash', 'Narrow Roman Ogee (OG) Sash', 'Cove & Bead (CB) Sash', 'Quarter Bead (QB) Sash', 'Quarter Round (QR) Sash', 'Bevel (BV) Sash', 'One Step (OS) Sash', 'Square Stick (SS) Sash', 'Applied Raised Moulding (ARM)']}, {'type': u'Panel Options', 'options': [u'A', u'B', u'C', u'D', u'E', u'F']}, {'type': u'Sticking Options', 'options': ['BV', 'BBM', 'BM', 'CB', 'LP', 'OS', 'QB', 'QR', 'QM', 'OG', 'SS']}]","['Wood', 'Glass']"
26,PL233,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pl233_0.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/pl233-pair_0.png', 'type': 'Pair of Doors'}]",Panel Lite (PL) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Wood', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""",,"[{'type': u'Sash Options', 'options': ['Roman Ogee (OG) Sash', 'Narrow Roman Ogee (OG) Sash', 'Cove & Bead (CB) Sash', 'Quarter Bead (QB) Sash', 'Quarter Round (QR) Sash', 'Bevel (BV) Sash', 'One Step (OS) Sash', 'Square Stick (SS) Sash', 'Applied Raised Moulding (ARM)']}, {'type': u'Panel Options', 'options': [u'A', u'B', u'C', u'D', u'E', u'F']}, {'type': u'Sticking Options', 'options': ['BV', 'BBM', 'BM', 'CB', 'LP', 'OS', 'QB', 'QR', 'QM', 'OG', 'SS']}]","['Wood', 'Glass']"
27,PL234,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pl234_0.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/pl234-pair_0.png', 'type': 'Pair of Doors'}]",Panel Lite (PL) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Wood', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""",,"[{'type': u'Sash Options', 'options': ['Roman Ogee (OG) Sash', 'Narrow Roman Ogee (OG) Sash', 'Cove & Bead (CB) Sash', 'Quarter Bead (QB) Sash', 'Quarter Round (QR) Sash', 'Bevel (BV) Sash', 'One Step (OS) Sash', 'Square Stick (SS) Sash', 'Applied Raised Moulding (ARM)']}, {'type': u'Panel Options', 'options': [u'A', u'B', u'C', u'D', u'E', u'F']}, {'type': u'Sticking Options', 'options': ['BV', 'BBM', 'BM', 'CB', 'LP', 'OS', 'QB', 'QR', 'QM', 'OG', 'SS']}]","['Wood', 'Glass']"
28,PL236,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pl236_0.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/pl236-pair_0.png', 'type': 'Pair of Doors'}]",Panel Lite (PL) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Wood', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""",,"[{'type': u'Sash Options', 'options': ['Roman Ogee (OG) Sash', 'Narrow Roman Ogee (OG) Sash', 'Cove & Bead (CB) Sash', 'Quarter Bead (QB) Sash', 'Quarter Round (QR) Sash', 'Bevel (BV) Sash', 'One Step (OS) Sash', 'Square Stick (SS) Sash', 'Applied Raised Moulding (ARM)']}, {'type': u'Panel Options', 'options': [u'A', u'B', u'C', u'D', u'E', u'F']}, {'type': u'Sticking Options', 'options': ['BV', 'BBM', 'BM', 'CB', 'LP', 'OS', 'QB', 'QR', 'QM', 'OG', 'SS']}]","['Wood', 'Glass']"
29,PL243,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pl243.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/pl243-pair.png', 'type': 'Pair of Doors'}]",Panel Lite (PL) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Wood', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""",,"[{'type': u'Sash Options', 'options': ['Roman Ogee (OG) Sash', 'Narrow Roman Ogee (OG) Sash', 'Cove & Bead (CB) Sash', 'Quarter Bead (QB) Sash', 'Quarter Round (QR) Sash', 'Bevel (BV) Sash', 'One Step (OS) Sash', 'Square Stick (SS) Sash', 'Applied Raised Moulding (ARM)']}, {'type': u'Panel Options', 'options': [u'A', u'B', u'C', u'D', u'E', u'F']}, {'type': u'Sticking Options', 'options': ['BV', 'BBM', 'BM', 'CB', 'LP', 'OS', 'QB', 'QR', 'QM', 'OG', 'SS']}]","['Wood', 'Glass']"
30,PL244,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pl244.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/pl244-pair.png', 'type': 'Pair of Doors'}]",Panel Lite (PL) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Wood', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""",,"[{'type': u'Sash Options', 'options': ['Roman Ogee (OG) Sash', 'Narrow Roman Ogee (OG) Sash', 'Cove & Bead (CB) Sash', 'Quarter Bead (QB) Sash', 'Quarter Round (QR) Sash', 'Bevel (BV) Sash', 'One Step (OS) Sash', 'Square Stick (SS) Sash', 'Applied Raised Moulding (ARM)']}, {'type': u'Panel Options', 'options': [u'A', u'B', u'C', u'D', u'E', u'F']}, {'type': u'Sticking Options', 'options': ['BV', 'BBM', 'BM', 'CB', 'LP', 'OS', 'QB', 'QR', 'QM', 'OG', 'SS']}]","['Wood', 'Glass']"
31,PL300,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pl300.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/pl300-pair.png', 'type': 'Pair of Doors'}]",Panel Lite (PL) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Wood', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""","20,45,60,90","[{'type': u'Sash Options', 'options': ['Roman Ogee (OG) Sash', 'Narrow Roman Ogee (OG) Sash', 'Cove & Bead (CB) Sash', 'Quarter Bead (QB) Sash', 'Quarter Round (QR) Sash', 'Bevel (BV) Sash', 'One Step (OS) Sash', 'Square Stick (SS) Sash', 'Square Stick (SS) Compression Fit', 'Quirk Moulding (QM) Compression Fit', 'Applied Raised Moulding (ARM)']}, {'type': u'Panel Options', 'options': [u'A', u'B', u'C', u'D', u'E', u'F']}, {'type': u'Sticking Options', 'options': ['BV', 'BBM', 'BM', 'CB', 'LP', 'OS', 'QB', 'QR', 'QM', 'OG', 'SS']}]","['Wood', 'Glass']"
32,PL304,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pl304.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/pl304-pair.png', 'type': 'Pair of Doors'}]",Panel Lite (PL) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Wood', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""",,"[{'type': u'Sash Options', 'options': ['Roman Ogee (OG) Sash', 'Narrow Roman Ogee (OG) Sash', 'Cove & Bead (CB) Sash', 'Quarter Bead (QB) Sash', 'Quarter Round (QR) Sash', 'Bevel (BV) Sash', 'One Step (OS) Sash', 'Square Stick (SS) Sash', 'Applied Raised Moulding (ARM)']}, {'type': u'Panel Options', 'options': [u'A', u'B', u'C', u'D', u'E', u'F']}, {'type': u'Sticking Options', 'options': ['BV', 'BBM', 'BM', 'CB', 'LP', 'OS', 'QB', 'QR', 'QM', 'OG', 'SS']}]","['Wood', 'Glass', 'Leather']"
33,PL306,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pl306.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/pl306-pair.png', 'type': 'Pair of Doors'}]",Panel Lite (PL) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Wood', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""",,"[{'type': u'Sash Options', 'options': ['Roman Ogee (OG) Sash', 'Narrow Roman Ogee (OG) Sash', 'Cove & Bead (CB) Sash', 'Quarter Bead (QB) Sash', 'Quarter Round (QR) Sash', 'Bevel (BV) Sash', 'One Step (OS) Sash', 'Square Stick (SS) Sash', 'Applied Raised Moulding (ARM)']}, {'type': u'Panel Options', 'options': [u'A', u'B', u'C', u'D', u'E', u'F']}, {'type': u'Sticking Options', 'options': ['BV', 'BBM', 'BM', 'CB', 'LP', 'OS', 'QB', 'QR', 'QM', 'OG', 'SS']}]","['Wood', 'Glass']"
34,PL309,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pl309.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/pl309-pair.png', 'type': 'Pair of Doors'}]",Panel Lite (PL) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Wood', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""",,"[{'type': u'Sash Options', 'options': ['Roman Ogee (OG) Sash', 'Narrow Roman Ogee (OG) Sash', 'Cove & Bead (CB) Sash', 'Quarter Bead (QB) Sash', 'Quarter Round (QR) Sash', 'Bevel (BV) Sash', 'One Step (OS) Sash', 'Square Stick (SS) Sash', 'Applied Raised Moulding (ARM)']}, {'type': u'Panel Options', 'options': [u'A', u'B', u'C', u'D', u'E', u'F']}, {'type': u'Sticking Options', 'options': ['BV', 'BBM', 'BM', 'CB', 'LP', 'OS', 'QB', 'QR', 'QM', 'OG', 'SS']}]","['Wood', 'Glass']"
35,PL319,"[{'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pl319.png', 'type': 'Single Door'}, {'url': 'http://www.trustile.com/sites/trustile.com/files/doors/pair/pl319-pair.png', 'type': 'Pair of Doors'}]",Panel Lite (PL) Series,"Interior, Exterior","[u'TruStile MDF', u'TruStile Wood', u'TruStile Reserve Wood']","1-3/8"", 1-3/4"", 2-1/4""",,"[{'type': u'Sash Options', 'options': ['Roman Ogee (OG) Sash', 'Narrow Roman Ogee (OG) Sash', 'Cove & Bead (CB) Sash', 'Quarter Bead (QB) Sash', 'Quarter Round (QR) Sash', 'Bevel (BV) Sash', 'One Step (OS) Sash', 'Square Stick (SS) Sash', 'Applied Raised Moulding (ARM)']}, {'type': u'Panel Options', 'options': [u'A', u'B', u'C', u'D', u'E', u'F']}, {'type': u'Sticking Options', 'options': ['BV', 'BBM', 'BM', 'CB', 'LP', 'OS', 'QB', 'QR', 'QM', 'OG', 'SS']}]","['Wood', 'Glass']"
